# metadata_json,"{""task"":""analyze_sky_vs_50ohm"",""timestamp_utc"":""2026-07-20T19:53:13.524807+00:00"",""product"":""stitched_sky_over_50ohm"",""ratio"":""sky_psd_linear_per_hz / calibration_psd_linear_per_hz"",""stitch_method"":""mean ratio in uniform frequency bins"",""stitched_bin_width_hz"":585.9370000362396,""center_freqs_hz"":[1418805800,1419605800,1420405800,1421205800,1422005800],""sky_data_dir"":""../data/lab_21cm_data_072026_2"",""calibration_data_dir"":""../data/lab_50ohm_data_072026_2"",""sky_scan_count"":100,""calibration_scan_count"":100}"
frequency_hz,frequency_mhz,sky_over_50ohm,n_points_averaged
1418673675.781,1418.673675781,2.897501690472e+00,2
1418674261.719,1418.674261719,2.859534706600e+00,2
1418674847.656,1418.674847656,2.789315495261e+00,2
1418675433.594,1418.675433594,3.015769616313e+00,2
1418676019.531,1418.676019531,3.608594996449e+00,2
1418676605.469,1418.676605469,3.182181649173e+00,2
1418677191.406,1418.677191406,2.824099441997e+00,2
1418677777.344,1418.677777344,2.953553250051e+00,2
1418678363.281,1418.678363281,2.921728539576e+00,2
1418678949.219,1418.678949219,3.082698822725e+00,2
1418679535.156,1418.679535156,3.653988811791e+00,2
1418680121.094,1418.680121094,3.272907366083e+00,2
1418680707.031,1418.680707031,3.402777300784e+00,2
1418681292.969,1418.681292969,3.694100867276e+00,2
1418681878.906,1418.681878906,3.243793602926e+00,2
1418682464.844,1418.682464844,3.113220813227e+00,2
1418683050.781,1418.683050781,2.885635539995e+00,2
1418683636.719,1418.683636719,2.902942287994e+00,2
1418684222.656,1418.684222656,2.859606499773e+00,2
1418684808.594,1418.684808594,2.938356784068e+00,2
1418685394.531,1418.685394531,3.018980814563e+00,2
1418685980.469,1418.685980469,2.919096665885e+00,2
1418686566.406,1418.686566406,3.267576297024e+00,2
1418687152.344,1418.687152344,3.499420546904e+00,2
1418687738.281,1418.687738281,3.264610088467e+00,2
1418688324.219,1418.688324219,3.548794767373e+00,2
1418688910.156,1418.688910156,3.261394467070e+00,2
1418689496.094,1418.689496094,2.985638979675e+00,2
1418690082.031,1418.690082031,2.898274083670e+00,2
1418690667.969,1418.690667969,2.845872026100e+00,2
1418691253.906,1418.691253906,2.741181321586e+00,2
1418691839.844,1418.691839844,2.823445227467e+00,2
1418692425.781,1418.692425781,3.094138334118e+00,2
1418693011.719,1418.693011719,3.283824815227e+00,2
1418693597.656,1418.693597656,3.264745576784e+00,2
1418694183.594,1418.694183594,3.205647039868e+00,2
1418694769.531,1418.694769531,2.981961155691e+00,2
1418695355.469,1418.695355469,2.999614340088e+00,2
1418695941.406,1418.695941406,3.125469980931e+00,2
1418696527.344,1418.696527344,3.206994546382e+00,2
1418697113.281,1418.697113281,3.430022425528e+00,2
1418697699.219,1418.697699219,3.241993754244e+00,2
1418698285.156,1418.698285156,3.336641089138e+00,2
1418698871.094,1418.698871094,3.110087248469e+00,2
1418699457.031,1418.699457031,2.915807547401e+00,2
1418700042.969,1418.700042969,2.772899048404e+00,2
1418700628.906,1418.700628906,3.318865985464e+00,2
1418701214.844,1418.701214844,4.776126737526e+00,2
1418701800.781,1418.701800781,3.476844762762e+00,2
1418702386.719,1418.702386719,2.929097881961e+00,2
1418702972.656,1418.702972656,3.087898289268e+00,2
1418703558.594,1418.703558594,3.251920194520e+00,2
1418704144.531,1418.704144531,3.025425981544e+00,2
1418704730.469,1418.704730469,3.070182389806e+00,2
1418705316.406,1418.705316406,3.065372868475e+00,2
1418705902.344,1418.705902344,2.986991368910e+00,2
1418706488.281,1418.706488281,2.839320330773e+00,2
1418707074.219,1418.707074219,3.085898566053e+00,2
1418707660.156,1418.707660156,3.389954589131e+00,2
1418708246.094,1418.708246094,3.219893619708e+00,2
1418708832.031,1418.708832031,3.025618382645e+00,2
1418709417.969,1418.709417969,2.873830305427e+00,2
1418710003.906,1418.710003906,2.957148284862e+00,2
1418710589.844,1418.710589844,3.094561939791e+00,2
1418711175.781,1418.711175781,3.109176919619e+00,2
1418711761.719,1418.711761719,3.024908243184e+00,2
1418712347.656,1418.712347656,2.931516738127e+00,2
1418712933.594,1418.712933594,3.157934656527e+00,2
1418713519.531,1418.713519531,3.488829238394e+00,2
1418714105.469,1418.714105469,3.179449675775e+00,2
1418714691.406,1418.714691406,3.173502944826e+00,2
1418715277.344,1418.715277344,3.192256399766e+00,2
1418715863.281,1418.715863281,3.055405692739e+00,2
1418716449.219,1418.716449219,3.088334908028e+00,2
1418717035.156,1418.717035156,3.097483263779e+00,2
1418717621.094,1418.717621094,3.112538584034e+00,2
1418718207.031,1418.718207031,3.834499442664e+00,2
1418718792.969,1418.718792969,4.237025712362e+00,2
1418719378.906,1418.719378906,3.313081437704e+00,2
1418719964.844,1418.719964844,3.616227305213e+00,2
1418720550.781,1418.720550781,3.921636162856e+00,2
1418721136.719,1418.721136719,3.035717058025e+00,2
1418721722.656,1418.721722656,3.141398692116e+00,2
1418722308.594,1418.722308594,3.503258419834e+00,2
1418722894.531,1418.722894531,5.617572043651e+00,2
1418723480.469,1418.723480469,7.055957076135e+00,2
1418724066.406,1418.724066406,4.089935074698e+00,2
1418724652.344,1418.724652344,3.507308086563e+00,2
1418725238.281,1418.725238281,3.590632791897e+00,2
1418725824.219,1418.725824219,3.356797985052e+00,2
1418726410.156,1418.726410156,3.351190132850e+00,2
1418726996.094,1418.726996094,3.309357001892e+00,2
1418727582.031,1418.727582031,3.508973078266e+00,2
1418728167.969,1418.728167969,4.201792580758e+00,2
1418728753.906,1418.728753906,3.483253057569e+00,2
1418729339.844,1418.729339844,3.344732186391e+00,2
1418729925.781,1418.729925781,3.049468422044e+00,2
1418730511.719,1418.730511719,3.079927550881e+00,2
1418731097.656,1418.731097656,2.975526686963e+00,2
1418731683.594,1418.731683594,2.964835098872e+00,2
1418732269.531,1418.732269531,2.900784453965e+00,2
1418732855.469,1418.732855469,3.779100779557e+00,2
1418733441.406,1418.733441406,5.388173926618e+00,2
1418734027.344,1418.734027344,3.624831965709e+00,2
1418734613.281,1418.734613281,3.133538865190e+00,2
1418735199.219,1418.735199219,3.282285565111e+00,2
1418735785.156,1418.735785156,3.280416119425e+00,2
1418736371.094,1418.736371094,2.967212791162e+00,2
1418736957.031,1418.736957031,3.046834047258e+00,2
1418737542.969,1418.737542969,3.129203001631e+00,2
1418738128.906,1418.738128906,2.959453270942e+00,2
1418738714.844,1418.738714844,2.939893292395e+00,2
1418739300.781,1418.739300781,2.946336120935e+00,2
1418739886.719,1418.739886719,3.124039257799e+00,2
1418740472.656,1418.740472656,3.570702076525e+00,2
1418741058.594,1418.741058594,3.460153194035e+00,2
1418741644.531,1418.741644531,3.000086675820e+00,2
1418742230.469,1418.742230469,2.980653246236e+00,2
1418742816.406,1418.742816406,2.877262938169e+00,2
1418743402.344,1418.743402344,3.146916884051e+00,2
1418743988.281,1418.743988281,3.036848647274e+00,2
1418744574.219,1418.744574219,2.936372094719e+00,2
1418745160.156,1418.745160156,2.971185001726e+00,2
1418745746.094,1418.745746094,3.092076586833e+00,2
1418746332.031,1418.746332031,3.126940628444e+00,2
1418746917.969,1418.746917969,3.067055902034e+00,2
1418747503.906,1418.747503906,3.077111962431e+00,2
1418748089.844,1418.748089844,3.018917613070e+00,2
1418748675.781,1418.748675781,3.206734687364e+00,2
1418749261.719,1418.749261719,3.195604993529e+00,2
1418749847.656,1418.749847656,2.955076884019e+00,2
1418750433.594,1418.750433594,2.847876238575e+00,2
1418751019.531,1418.751019531,3.149228997825e+00,2
1418751605.469,1418.751605469,3.206910856619e+00,2
1418752191.406,1418.752191406,4.032877795200e+00,2
1418752777.344,1418.752777344,4.173063572671e+00,2
1418753363.281,1418.753363281,2.988004119927e+00,2
1418753949.219,1418.753949219,2.862576828898e+00,2
1418754535.156,1418.754535156,2.746682907021e+00,2
1418755121.094,1418.755121094,2.851487918933e+00,2
1418755707.031,1418.755707031,2.973366400768e+00,2
1418756292.969,1418.756292969,2.942670974257e+00,2
1418756878.906,1418.756878906,2.961187911504e+00,2
1418757464.844,1418.757464844,2.959217888568e+00,2
1418758050.781,1418.758050781,3.099037000221e+00,2
1418758636.719,1418.758636719,3.146492443003e+00,2
1418759222.656,1418.759222656,2.900830808250e+00,2
1418759808.594,1418.759808594,3.094300931165e+00,2
1418760394.531,1418.760394531,3.144341141122e+00,2
1418760980.469,1418.760980469,3.204481696759e+00,2
1418761566.406,1418.761566406,3.284975244488e+00,2
1418762152.344,1418.762152344,2.873590254385e+00,2
1418762738.281,1418.762738281,2.829016930708e+00,2
1418763324.219,1418.763324219,2.837583106291e+00,2
1418763910.156,1418.763910156,2.887103109557e+00,2
1418764496.094,1418.764496094,2.925920723401e+00,2
1418765082.031,1418.765082031,4.070497974658e+00,2
1418765667.969,1418.765667969,5.285845069832e+00,2
1418766253.906,1418.766253906,3.309490573551e+00,2
1418766839.844,1418.766839844,2.992717566116e+00,2
1418767425.781,1418.767425781,3.227710054290e+00,2
1418768011.719,1418.768011719,3.259306011861e+00,2
1418768597.656,1418.768597656,3.183817374900e+00,2
1418769183.594,1418.769183594,3.037155272701e+00,2
1418769769.531,1418.769769531,2.874982089811e+00,2
1418770355.469,1418.770355469,3.059803441040e+00,2
1418770941.406,1418.770941406,3.024593741330e+00,2
1418771527.344,1418.771527344,2.930098637301e+00,2
1418772113.281,1418.772113281,3.382153788034e+00,2
1418772699.219,1418.772699219,3.838253862565e+00,2
1418773285.156,1418.773285156,3.050859809396e+00,2
1418773871.094,1418.773871094,2.894121199307e+00,2
1418774457.031,1418.774457031,3.011931955687e+00,2
1418775042.969,1418.775042969,2.907811005641e+00,2
1418775628.906,1418.775628906,3.068503796635e+00,2
1418776214.844,1418.776214844,4.038057158063e+00,2
1418776800.781,1418.776800781,7.571263403349e+00,2
1418777386.719,1418.777386719,4.469072414117e+00,2
1418777972.656,1418.777972656,3.100581263489e+00,2
1418778558.594,1418.778558594,3.044217768494e+00,2
1418779144.531,1418.779144531,3.242593017912e+00,2
1418779730.469,1418.779730469,3.874002019716e+00,2
1418780316.406,1418.780316406,3.110299154843e+00,2
1418780902.344,1418.780902344,3.036452401047e+00,2
1418781488.281,1418.781488281,3.390863303214e+00,2
1418782074.219,1418.782074219,3.229482470560e+00,2
1418782660.156,1418.782660156,3.058460221540e+00,2
1418783246.094,1418.783246094,3.098179717620e+00,2
1418783832.031,1418.783832031,3.099616782956e+00,2
1418784417.969,1418.784417969,3.550358049540e+00,2
1418785003.906,1418.785003906,3.301357476816e+00,2
1418785589.844,1418.785589844,3.304447723738e+00,2
1418786175.781,1418.786175781,3.624929572119e+00,2
1418786761.719,1418.786761719,2.994107489156e+00,2
1418787347.656,1418.787347656,2.958338622110e+00,2
1418787933.594,1418.787933594,2.965038857771e+00,2
1418788519.531,1418.788519531,3.236965529393e+00,2
1418789105.469,1418.789105469,3.325507680911e+00,2
1418789691.406,1418.789691406,3.674334604492e+00,2
1418790277.344,1418.790277344,6.068613831213e+00,2
1418790863.281,1418.790863281,1.286388121618e+01,2
1418791449.219,1418.791449219,6.323687757651e+00,2
1418792035.156,1418.792035156,3.417198324560e+00,2
1418792621.094,1418.792621094,3.129994239454e+00,2
1418793207.031,1418.793207031,3.203429806838e+00,2
1418793792.969,1418.793792969,3.159421079724e+00,2
1418794378.906,1418.794378906,2.942362139304e+00,2
1418794964.844,1418.794964844,3.123409393854e+00,2
1418795550.781,1418.795550781,4.290376910772e+00,2
1418796136.719,1418.796136719,3.501934099804e+00,2
1418796722.656,1418.796722656,2.990906299292e+00,2
1418797308.594,1418.797308594,4.496751131167e+00,2
1418797894.531,1418.797894531,5.448480538791e+00,2
1418798480.469,1418.798480469,3.395122423826e+00,2
1418799066.406,1418.799066406,2.924374627657e+00,2
1418799652.344,1418.799652344,3.030155924840e+00,2
1418800238.281,1418.800238281,3.312978474593e+00,2
1418800824.219,1418.800824219,3.100092665522e+00,2
1418801410.156,1418.801410156,3.053292806443e+00,2
1418801996.094,1418.801996094,2.996478504254e+00,2
1418802582.031,1418.802582031,3.032218294708e+00,2
1418803167.969,1418.803167969,2.907778426071e+00,2
1418803753.906,1418.803753906,2.967966438120e+00,2
1418804339.844,1418.804339844,3.023337506558e+00,2
1418804925.781,1418.804925781,3.298613479217e+00,2
1418805511.719,1418.805511719,3.078867160171e+00,2
1418806097.656,1418.806097656,2.912800935251e+00,2
1418806683.594,1418.806683594,2.908682113805e+00,2
1418807269.531,1418.807269531,3.079262631840e+00,2
1418807855.469,1418.807855469,2.999575234744e+00,2
1418808441.406,1418.808441406,3.020270630421e+00,2
1418809027.344,1418.809027344,3.140382899648e+00,2
1418809613.281,1418.809613281,3.464243670115e+00,2
1418810199.219,1418.810199219,3.237211740383e+00,2
1418810785.156,1418.810785156,2.993254532406e+00,2
1418811371.094,1418.811371094,3.012289396544e+00,2
1418811957.031,1418.811957031,3.291996598947e+00,2
1418812542.969,1418.812542969,3.169463428444e+00,2
1418813128.906,1418.813128906,3.158156367489e+00,2
1418813714.844,1418.813714844,2.943000683261e+00,2
1418814300.781,1418.814300781,2.908407613554e+00,2
1418814886.719,1418.814886719,3.070498378685e+00,2
1418815472.656,1418.815472656,3.539608394177e+00,2
1418816058.594,1418.816058594,3.120793181895e+00,2
1418816644.531,1418.816644531,3.016431066547e+00,2
1418817230.469,1418.817230469,2.954780529799e+00,2
1418817816.406,1418.817816406,2.969108141446e+00,2
1418818402.344,1418.818402344,3.074236183757e+00,2
1418818988.281,1418.818988281,3.078470748116e+00,2
1418819574.219,1418.819574219,2.894948731997e+00,2
1418820160.156,1418.820160156,2.824713247574e+00,2
1418820746.094,1418.820746094,2.993920315423e+00,2
1418821332.031,1418.821332031,3.161168516852e+00,2
1418821917.969,1418.821917969,3.089521414207e+00,2
1418822503.906,1418.822503906,3.286727541098e+00,2
1418823089.844,1418.823089844,3.348357407126e+00,2
1418823675.781,1418.823675781,3.020415283927e+00,2
1418824261.719,1418.824261719,3.203369146106e+00,2
1418824847.656,1418.824847656,3.135970752894e+00,2
1418825433.594,1418.825433594,3.250222525994e+00,2
1418826019.531,1418.826019531,3.084819243841e+00,2
1418826605.469,1418.826605469,2.876353750769e+00,2
1418827191.406,1418.827191406,3.057432970104e+00,2
1418827777.344,1418.827777344,3.014627662599e+00,2
1418828363.281,1418.828363281,3.038218431318e+00,2
1418828949.219,1418.828949219,3.093108848265e+00,2
1418829535.156,1418.829535156,4.738075941307e+00,2
1418830121.094,1418.830121094,4.825426459939e+00,2
1418830707.031,1418.830707031,3.119714988041e+00,2
1418831292.969,1418.831292969,2.984979026030e+00,2
1418831878.906,1418.831878906,3.082208417731e+00,2
1418832464.844,1418.832464844,3.128793138661e+00,2
1418833050.781,1418.833050781,3.137202276979e+00,2
1418833636.719,1418.833636719,2.974625548540e+00,2
1418834222.656,1418.834222656,1.326491373329e+01,2
1418834808.594,1418.834808594,3.602361865627e+01,2
1418835394.531,1418.835394531,1.003266309325e+01,2
1418835980.469,1418.835980469,3.360786501981e+00,2
1418836566.406,1418.836566406,3.546537082715e+00,2
1418837152.344,1418.837152344,3.328406470100e+00,2
1418837738.281,1418.837738281,3.088967210033e+00,2
1418838324.219,1418.838324219,3.066257502815e+00,2
1418838910.156,1418.838910156,3.262779322757e+00,2
1418839496.094,1418.839496094,3.291835680284e+00,2
1418840082.031,1418.840082031,2.867905982166e+00,2
1418840667.969,1418.840667969,2.804934001737e+00,2
1418841253.906,1418.841253906,2.923153022280e+00,2
1418841839.844,1418.841839844,3.340830093033e+00,2
1418842425.781,1418.842425781,3.428562993344e+00,2
1418843011.719,1418.843011719,3.247927037140e+00,2
1418843597.656,1418.843597656,3.151446785505e+00,2
1418844183.594,1418.844183594,3.024272028447e+00,2
1418844769.531,1418.844769531,3.003016421956e+00,2
1418845355.469,1418.845355469,2.967528783309e+00,2
1418845941.406,1418.845941406,2.865005224995e+00,2
1418846527.344,1418.846527344,3.026847328061e+00,2
1418847113.281,1418.847113281,3.103970772303e+00,2
1418847699.219,1418.847699219,3.250001476565e+00,2
1418848285.156,1418.848285156,3.393459912704e+00,2
1418848871.094,1418.848871094,3.268154479008e+00,2
1418849457.031,1418.849457031,2.999579765153e+00,2
1418850042.969,1418.850042969,2.980579494692e+00,2
1418850628.906,1418.850628906,2.963373185109e+00,2
1418851214.844,1418.851214844,3.150327324426e+00,2
1418851800.781,1418.851800781,3.253746849251e+00,2
1418852386.719,1418.852386719,3.026925922898e+00,2
1418852972.656,1418.852972656,3.106819700655e+00,2
1418853558.594,1418.853558594,3.468158889231e+00,2
1418854144.531,1418.854144531,3.398560180878e+00,2
1418854730.469,1418.854730469,3.650501053369e+00,2
1418855316.406,1418.855316406,3.509763341700e+00,2
1418855902.344,1418.855902344,3.065929626506e+00,2
1418856488.281,1418.856488281,3.153823584192e+00,2
1418857074.219,1418.857074219,3.245524563620e+00,2
1418857660.156,1418.857660156,3.999187306174e+00,2
1418858246.094,1418.858246094,7.111746280607e+00,2
1418858832.031,1418.858832031,5.270743458382e+00,2
1418859417.969,1418.859417969,3.430844523301e+00,2
1418860003.906,1418.860003906,3.235638716335e+00,2
1418860589.844,1418.860589844,3.202889748009e+00,2
1418861175.781,1418.861175781,3.541885353211e+00,2
1418861761.719,1418.861761719,5.179824702974e+00,2
1418862347.656,1418.862347656,5.094241996490e+00,2
1418862933.594,1418.862933594,5.476077935371e+00,2
1418863519.531,1418.863519531,4.608240548100e+00,2
1418864105.469,1418.864105469,3.074238291084e+00,2
1418864691.406,1418.864691406,3.051657745874e+00,2
1418865277.344,1418.865277344,3.105733226528e+00,2
1418865863.281,1418.865863281,3.265845891415e+00,2
1418866449.219,1418.866449219,3.246308903213e+00,2
1418867035.156,1418.867035156,2.917533746611e+00,2
1418867621.094,1418.867621094,3.063822977622e+00,2
1418868207.031,1418.868207031,3.482143816410e+00,2
1418868792.969,1418.868792969,3.945311490782e+00,2
1418869378.906,1418.869378906,3.828566315934e+00,2
1418869964.844,1418.869964844,3.538407124497e+00,2
1418870550.781,1418.870550781,3.117576990747e+00,2
1418871136.719,1418.871136719,3.224854994823e+00,2
1418871722.656,1418.871722656,3.291520907797e+00,2
1418872308.594,1418.872308594,3.052348780385e+00,2
1418872894.531,1418.872894531,3.051091816139e+00,2
1418873480.469,1418.873480469,2.970859024893e+00,2
1418874066.406,1418.874066406,3.025424435660e+00,2
1418874652.344,1418.874652344,3.095385636514e+00,2
1418875238.281,1418.875238281,3.166781507585e+00,2
1418875824.219,1418.875824219,3.139677797109e+00,2
1418876410.156,1418.876410156,3.380406597372e+00,2
1418876996.094,1418.876996094,3.167393737267e+00,2
1418877582.031,1418.877582031,2.938626855160e+00,2
1418878167.969,1418.878167969,3.144398188693e+00,2
1418878753.906,1418.878753906,3.047007015083e+00,2
1418879339.844,1418.879339844,3.086237751174e+00,2
1418879925.781,1418.879925781,3.126028618141e+00,2
1418880511.719,1418.880511719,3.167346126819e+00,2
1418881097.656,1418.881097656,4.082719414689e+00,2
1418881683.594,1418.881683594,6.011006109023e+00,2
1418882269.531,1418.882269531,4.742512356137e+00,2
1418882855.469,1418.882855469,3.220534112628e+00,2
1418883441.406,1418.883441406,3.153893958331e+00,2
1418884027.344,1418.884027344,3.223282311984e+00,2
1418884613.281,1418.884613281,3.264773104888e+00,2
1418885199.219,1418.885199219,3.094847861740e+00,2
1418885785.156,1418.885785156,3.087876646319e+00,2
1418886371.094,1418.886371094,3.105495364338e+00,2
1418886957.031,1418.886957031,3.604424848141e+00,2
1418887542.969,1418.887542969,3.225594062244e+00,2
1418888128.906,1418.888128906,2.945648592617e+00,2
1418888714.844,1418.888714844,2.934595066841e+00,2
1418889300.781,1418.889300781,3.014544212495e+00,2
1418889886.719,1418.889886719,3.107134724705e+00,2
1418890472.656,1418.890472656,2.821380884770e+00,2
1418891058.594,1418.891058594,2.865648034604e+00,2
1418891644.531,1418.891644531,2.888081890507e+00,2
1418892230.469,1418.892230469,2.999241476797e+00,2
1418892816.406,1418.892816406,3.324021047978e+00,2
1418893402.344,1418.893402344,3.494817360725e+00,2
1418893988.281,1418.893988281,4.845137025258e+00,2
1418894574.219,1418.894574219,3.852979904673e+00,2
1418895160.156,1418.895160156,3.062124024304e+00,2
1418895746.094,1418.895746094,2.950209041915e+00,2
1418896332.031,1418.896332031,3.050126300699e+00,2
1418896917.969,1418.896917969,2.922007042289e+00,2
1418897503.906,1418.897503906,2.927606791162e+00,2
1418898089.844,1418.898089844,2.997317443944e+00,2
1418898675.781,1418.898675781,3.022198615236e+00,2
1418899261.719,1418.899261719,3.248218593171e+00,2
1418899847.656,1418.899847656,3.307984164567e+00,2
1418900433.594,1418.900433594,3.003950974283e+00,2
1418901019.531,1418.901019531,3.124742287209e+00,2
1418901605.469,1418.901605469,2.995812516369e+00,2
1418902191.406,1418.902191406,2.984621774570e+00,2
1418902777.344,1418.902777344,3.097505708837e+00,2
1418903363.281,1418.903363281,3.027079909445e+00,2
1418903949.219,1418.903949219,2.886751792953e+00,2
1418904535.156,1418.904535156,2.824524274345e+00,2
1418905121.094,1418.905121094,2.996867961558e+00,2
1418905707.031,1418.905707031,3.035454523509e+00,2
1418906292.969,1418.906292969,2.963428307022e+00,2
1418906878.906,1418.906878906,3.049716434746e+00,2
1418907464.844,1418.907464844,3.105694731037e+00,2
1418908050.781,1418.908050781,3.143752674581e+00,2
1418908636.719,1418.908636719,2.917613596031e+00,2
1418909222.656,1418.909222656,2.865985165176e+00,2
1418909808.594,1418.909808594,2.934644908393e+00,2
1418910394.531,1418.910394531,3.148548104459e+00,2
1418910980.469,1418.910980469,3.237436977586e+00,2
1418911566.406,1418.911566406,3.275666545773e+00,2
1418912152.344,1418.912152344,3.192079449943e+00,2
1418912738.281,1418.912738281,3.345229816442e+00,2
1418913324.219,1418.913324219,3.891052141118e+00,2
1418913910.156,1418.913910156,3.083838397880e+00,2
1418914496.094,1418.914496094,3.021624040141e+00,2
1418915082.031,1418.915082031,2.978747974640e+00,2
1418915667.969,1418.915667969,3.065138985210e+00,2
1418916253.906,1418.916253906,2.852262143658e+00,2
1418916839.844,1418.916839844,2.953859120057e+00,2
1418917425.781,1418.917425781,3.214334770916e+00,2
1418918011.719,1418.918011719,3.227352899731e+00,2
1418918597.656,1418.918597656,3.363463406718e+00,2
1418919183.594,1418.919183594,3.802162283750e+00,2
1418919769.531,1418.919769531,3.364417280564e+00,2
1418920355.469,1418.920355469,3.028533992929e+00,2
1418920941.406,1418.920941406,3.256329807550e+00,2
1418921527.344,1418.921527344,3.062204046594e+00,2
1418922113.281,1418.922113281,2.919948391989e+00,2
1418922699.219,1418.922699219,3.198625253168e+00,2
1418923285.156,1418.923285156,3.669098020373e+00,2
1418923871.094,1418.923871094,3.304346726598e+00,2
1418924457.031,1418.924457031,3.239104003969e+00,2
1418925042.969,1418.925042969,3.899915433823e+00,2
1418925628.906,1418.925628906,9.026827319665e+00,2
1418926214.844,1418.926214844,8.733989762162e+00,2
1418926800.781,1418.926800781,4.088208661138e+00,2
1418927386.719,1418.927386719,3.364211835720e+00,2
1418927972.656,1418.927972656,3.241619353434e+00,2
1418928558.594,1418.928558594,3.450256853890e+00,2
1418929144.531,1418.929144531,3.375810724727e+00,2
1418929730.469,1418.929730469,2.967031460941e+00,2
1418930316.406,1418.930316406,3.851907399078e+00,2
1418930902.344,1418.930902344,4.202139691441e+00,2
1418931488.281,1418.931488281,3.256177290198e+00,2
1418932074.219,1418.932074219,3.033577570061e+00,2
1418932660.156,1418.932660156,3.180998238844e+00,2
1418933246.094,1418.933246094,3.452494429659e+00,2
1418933832.031,1418.933832031,3.198482121908e+00,2
1418934417.969,1418.934417969,3.108671903495e+00,2
1418935003.906,1418.935003906,3.179976051836e+00,2
1418935589.844,1418.935589844,3.070048485770e+00,2
1418936175.781,1418.936175781,3.249255233170e+00,2
1418936761.719,1418.936761719,3.013575970373e+00,2
1418937347.656,1418.937347656,2.930752289453e+00,2
1418937933.594,1418.937933594,3.241991080079e+00,2
1418938519.531,1418.938519531,3.381839175318e+00,2
1418939105.469,1418.939105469,3.122009161105e+00,2
1418939691.406,1418.939691406,2.974084997870e+00,2
1418940277.344,1418.940277344,2.840142536509e+00,2
1418940863.281,1418.940863281,2.993779734878e+00,2
1418941449.219,1418.941449219,3.032260749614e+00,2
1418942035.156,1418.942035156,2.990164047350e+00,2
1418942621.094,1418.942621094,3.126432707528e+00,2
1418943207.031,1418.943207031,3.114762253320e+00,2
1418943792.969,1418.943792969,3.250927117513e+00,2
1418944378.906,1418.944378906,3.202680165645e+00,2
1418944964.844,1418.944964844,3.205746551899e+00,2
1418945550.781,1418.945550781,3.418278110166e+00,2
1418946136.719,1418.946136719,2.993170827821e+00,2
1418946722.656,1418.946722656,2.983333191808e+00,2
1418947308.594,1418.947308594,2.931632048276e+00,2
1418947894.531,1418.947894531,2.885275761406e+00,2
1418948480.469,1418.948480469,2.872581422492e+00,2
1418949066.406,1418.949066406,2.968036538027e+00,2
1418949652.344,1418.949652344,3.236695081229e+00,2
1418950238.281,1418.950238281,3.586567905174e+00,2
1418950824.219,1418.950824219,3.447047769787e+00,2
1418951410.156,1418.951410156,3.574547821257e+00,2
1418951996.094,1418.951996094,3.118586384792e+00,2
1418952582.031,1418.952582031,2.966774578469e+00,2
1418953167.969,1418.953167969,2.959568832100e+00,2
1418953753.906,1418.953753906,2.873928148339e+00,2
1418954339.844,1418.954339844,2.934111384473e+00,2
1418954925.781,1418.954925781,3.095260835091e+00,2
1418955511.719,1418.955511719,3.069431463570e+00,2
1418956097.656,1418.956097656,2.918503360151e+00,2
1418956683.594,1418.956683594,2.855555131737e+00,2
1418957269.531,1418.957269531,3.098506182977e+00,2
1418957855.469,1418.957855469,3.405681949914e+00,2
1418958441.406,1418.958441406,3.950945274269e+00,2
1418959027.344,1418.959027344,3.111453034323e+00,2
1418959613.281,1418.959613281,2.979162585673e+00,2
1418960199.219,1418.960199219,2.959149543996e+00,2
1418960785.156,1418.960785156,2.934085802103e+00,2
1418961371.094,1418.961371094,2.822254982410e+00,2
1418961957.031,1418.961957031,2.887552581630e+00,2
1418962542.969,1418.962542969,2.917525741209e+00,2
1418963128.906,1418.963128906,2.772423133219e+00,2
1418963714.844,1418.963714844,3.259760743410e+00,2
1418964300.781,1418.964300781,3.656971530164e+00,2
1418964886.719,1418.964886719,3.433047319401e+00,2
1418965472.656,1418.965472656,3.339572532223e+00,2
1418966058.594,1418.966058594,3.102810326345e+00,2
1418966644.531,1418.966644531,2.960934030225e+00,2
1418967230.469,1418.967230469,3.003252058691e+00,2
1418967816.406,1418.967816406,2.957109912285e+00,2
1418968402.344,1418.968402344,2.938306702199e+00,2
1418968988.281,1418.968988281,2.939881251735e+00,2
1418969574.219,1418.969574219,3.252771392507e+00,2
1418970160.156,1418.970160156,3.583130015710e+00,2
1418970746.094,1418.970746094,3.742597013240e+00,2
1418971332.031,1418.971332031,3.223639298524e+00,2
1418971917.969,1418.971917969,3.010961393653e+00,2
1418972503.906,1418.972503906,3.049280562931e+00,2
1418973089.844,1418.973089844,3.172715580424e+00,2
1418973675.781,1418.973675781,3.310530084685e+00,2
1418974261.719,1418.974261719,3.146951336637e+00,2
1418974847.656,1418.974847656,3.000698861389e+00,2
1418975433.594,1418.975433594,2.929724301439e+00,2
1418976019.531,1418.976019531,2.979570708435e+00,2
1418976605.469,1418.976605469,3.057530791444e+00,2
1418977191.406,1418.977191406,3.199944723782e+00,2
1418977777.344,1418.977777344,3.143064040449e+00,2
1418978363.281,1418.978363281,3.304993745455e+00,2
1418978949.219,1418.978949219,3.137701112548e+00,2
1418979535.156,1418.979535156,2.940337563261e+00,2
1418980121.094,1418.980121094,3.074325018063e+00,2
1418980707.031,1418.980707031,3.294024433751e+00,2
1418981292.969,1418.981292969,3.172727204568e+00,2
